concept	dendrogram: 6; wordnet: 6	dendrogram: 6; wordnet: 7	dendrogram: 6; wordnet: 8	dendrogram: 7; wordnet: 6	dendrogram: 7; wordnet: 7	dendrogram: 7; wordnet: 8	dendrogram: 8; wordnet: 6	dendrogram: 8; wordnet: 7	dendrogram: 8; wordnet: 8	dendrogram: 0.7; wordnet: 6	dendrogram: 0.7; wordnet: 7	dendrogram: 0.7; wordnet: 8	dendrogram: 0.8; wordnet: 6	dendrogram: 0.8; wordnet: 7	dendrogram: 0.8; wordnet: 8	dendrogram: 0.9; wordnet: 6	dendrogram: 0.9; wordnet: 7	dendrogram: 0.9; wordnet: 8
cat	0.9910714285714286	0.8660714285714286	0.8660714285714286	0.98989898989899	0.9696969696969697	0.9696969696969697	1.0	0.9692307692307692	0.9692307692307692	0.98989898989899	0.9696969696969697	0.9696969696969697	0.9912280701754386	0.868421052631579	0.868421052631579	0.6128404669260701	0.37937743190661477	0.2840466926070039
bungalow	0.08666666666666667	0.02	0.02	0.19117647058823528	0.04411764705882353	0.04411764705882353	0.1746031746031746	0.047619047619047616	0.047619047619047616	0.44	0.12	0.12	0.08666666666666667	0.02	0.02	0.02529182879377432	0.005836575875486381	0.005836575875486381
drill	0.24	0.12	0.006666666666666667	0.41975308641975306	0.2222222222222222	0.012345679012345678	0.6153846153846154	0.38461538461538464	0.02564102564102564	0.4375	0.3125	0.0	0.24	0.12	0.006666666666666667	0.35992217898832685	0.2723735408560311	0.23151750972762647
seagull	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27431906614785995	0.23151750972762647	0.23151750972762647
pickle	0.05555555555555555	0.05555555555555555	0.013888888888888888	0.0625	0.0625	0.015625	0.06557377049180328	0.06557377049180328	0.01639344262295082	0.044444444444444446	0.044444444444444446	0.011111111111111112	0.044444444444444446	0.044444444444444446	0.011111111111111112	0.009727626459143969	0.009727626459143969	0.0038910505836575876
marble	0.08666666666666667	0.02	0.006666666666666667	0.04411764705882353	0.0	0.0	0.047619047619047616	0.0	0.0	0.04	0.0	0.0	0.08666666666666667	0.02	0.006666666666666667	0.048638132295719845	0.01556420233463035	0.005836575875486381
pony	0.5217391304347826	0.06521739130434782	0.06521739130434782	0.5111111111111111	0.06666666666666667	0.06666666666666667	0.5263157894736842	0.07894736842105263	0.07894736842105263	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.5111111111111111	0.06666666666666667	0.06666666666666667	0.3735408560311284	0.23346303501945526	0.23151750972762647
wand	0.24	0.006666666666666667	0.006666666666666667	0.43209876543209874	0.012345679012345678	0.012345679012345678	0.6153846153846154	0.02564102564102564	0.02564102564102564	0.8461538461538461	0.07692307692307693	0.07692307692307693	0.24	0.006666666666666667	0.006666666666666667	0.1614785992217899	0.007782101167315175	0.0038910505836575876
raisin	0.4583333333333333	0.4027777777777778	0.4027777777777778	0.484375	0.421875	0.421875	0.4918032786885246	0.4426229508196721	0.4426229508196721	0.36666666666666664	0.32222222222222224	0.32222222222222224	0.36666666666666664	0.32222222222222224	0.32222222222222224	0.07198443579766536	0.058365758754863814	0.058365758754863814
dolphin	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9692307692307692	0.9538461538461539	0.9538461538461539	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27431906614785995	0.23151750972762647	0.23151750972762647
leotards	0.8529411764705882	0.8529411764705882	0.7352941176470589	0.84375	0.84375	0.71875	n/a	n/a	n/a	0.84375	0.84375	0.71875	0.8529411764705882	0.8529411764705882	0.7352941176470589	0.08949416342412451	0.07587548638132295	0.058365758754863814
carrot	0.8611111111111112	0.8055555555555556	0.3055555555555556	0.859375	0.796875	0.34375	0.8688524590163934	0.8032786885245902	0.3442622950819672	0.7	0.6555555555555556	0.24444444444444444	0.7	0.6555555555555556	0.24444444444444444	0.13618677042801555	0.12062256809338522	0.04474708171206226
beaver	0.9910714285714286	0.8571428571428571	0.8571428571428571	0.98989898989899	0.9696969696969697	0.9696969696969697	1.0	0.9692307692307692	0.9692307692307692	0.98989898989899	0.9696969696969697	0.9696969696969697	0.9912280701754386	0.8596491228070176	0.8596491228070176	0.44163424124513617	0.321011673151751	0.24708171206225682
airplane	0.717391304347826	0.6956521739130435	0.21739130434782608	0.7111111111111111	0.6888888888888889	0.2222222222222222	0.7368421052631579	0.7368421052631579	0.2631578947368421	0.7692307692307693	0.7692307692307693	0.6923076923076923	0.7111111111111111	0.6888888888888889	0.2222222222222222	0.07782101167315175	0.07392996108949416	0.021400778210116732
woodpecker	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27431906614785995	0.23151750972762647	0.23151750972762647
trumpet	1.0	1.0	0.5625	1.0	1.0	0.6	1.0	1.0	0.5714285714285714	0.9444444444444444	0.9444444444444444	0.5555555555555556	0.9047619047619048	0.8095238095238095	0.47619047619047616	0.21206225680933852	0.03501945525291829	0.019455252918287938
lamb	0.06944444444444445	0.013888888888888888	0.013888888888888888	0.078125	0.015625	0.015625	0.08196721311475409	0.01639344262295082	0.01639344262295082	0.25555555555555554	0.011111111111111112	0.011111111111111112	0.25555555555555554	0.011111111111111112	0.011111111111111112	0.33657587548638135	0.021400778210116732	0.009727626459143969
hoe	0.23333333333333334	0.11333333333333333	0.0	0.41975308641975306	0.20987654320987653	0.0	0.6153846153846154	0.358974358974359	0.0	0.75	0.75	0.0	0.23333333333333334	0.11333333333333333	0.0	0.0933852140077821	0.04085603112840467	0.0
rhubarb	0.8194444444444444	0.8055555555555556	0.3055555555555556	0.8125	0.796875	0.34375	0.819672131147541	0.8032786885245902	0.3442622950819672	0.6666666666666666	0.6555555555555556	0.24444444444444444	0.6666666666666666	0.6555555555555556	0.24444444444444444	0.122568093385214	0.12062256809338522	0.04474708171206226
dress	0.8529411764705882	0.8529411764705882	0.14705882352941177	0.84375	0.84375	0.15625	0.8387096774193549	0.8387096774193549	0.16129032258064516	0.84375	0.84375	0.15625	0.8529411764705882	0.8529411764705882	0.14705882352941177	0.08949416342412451	0.07587548638132295	0.011673151750972763
pine	0.8194444444444444	0.8055555555555556	0.3472222222222222	1.0	0.8571428571428571	0.8571428571428571	1.0	1.0	1.0	0.6666666666666666	0.6555555555555556	0.2777777777777778	0.6666666666666666	0.6555555555555556	0.2777777777777778	0.12840466926070038	0.12062256809338522	0.05252918287937743
lamp	0.34	0.1	0.013333333333333334	0.3088235294117647	0.19117647058823528	0.029411764705882353	0.3333333333333333	0.20634920634920634	0.031746031746031744	0.3	0.2	0.2	0.34	0.1	0.013333333333333334	0.24319066147859922	0.033073929961089495	0.0038910505836575876
sword	0.6	0.5142857142857142	0.45714285714285713	0.625	0.53125	0.46875	0.7142857142857143	0.6071428571428571	0.5357142857142857	0.7407407407407407	0.6296296296296297	0.5555555555555556	0.625	0.53125	0.46875	0.21206225680933852	0.06031128404669261	0.03501945525291829
elephant	0.9732142857142857	0.8482142857142857	0.8482142857142857	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9692307692307692	0.9538461538461539	0.9538461538461539	0.9696969696969697	0.9595959595959596	0.9595959595959596	0.9736842105263158	0.8508771929824561	0.8508771929824561	0.27626459143968873	0.23151750972762647	0.23151750972762647
